robotName,hit,power,energy,bearing,distance,robotHeading,gunHeading,velocity
sample.Walls,false,1.6366564106826262,8.694869351248727,-64.42551871713049,484.33274901087145,270.0,135.8677808313847,8.0
sample.Walls,true,2.021945139214271,8.694869351248727,-79.06529696566979,371.4534889714751,270.0,140.25995542014172,8.0
sample.Walls,false,2.251058525780655,14.694869351248727,-80.66637392335113,258.7751162009455,270.0,127.70585367392479,8.0
sample.Walls,false,2.6937972039250058,70.24689578641603,57.34603410462212,412.20902200421494,180.0,205.12800168815107,8.0
sample.Walls,false,2.794743281370548,64.01587347676073,74.0528707520803,506.253368686973,249.99999999999991,213.08728201458123,0.0
sample.Walls,false,2.7152717782173754,64.01587347676073,91.07350274858736,562.5489727777798,270.0,247.13073237585877,8.0
sample.Walls,false,2.147616867923068,62.01587347676073,100.87543957326494,629.6212226654557,0.0,239.52064822032142,0.0
sample.Walls,false,1.386982709275123,62.01587347676073,103.596551021819,618.9068569170026,0.0,273.0998971287211,8.0
sample.Walls,false,1.8854035414107904,60.01587347676073,86.43892773823868,629.9774703101913,0.0,287.5550750277593,8.0
sample.Walls,false,2.3756913045255303,60.01587347676073,105.6484491814483,644.156537614371,0.0,297.4675959502023,8.0
sample.Walls,true,1.4142703412495368,60.01587347676073,79.51444292474622,679.9138367799555,0.0,312.25397856594185,8.0
sample.Walls,false,2.921381874750182,60.01587347676073,86.50406904950326,723.0017758985917,0.0,302.08500915767996,8.0
sample.Walls,false,1.9687853425781743,58.01587347676073,104.85235351078666,726.352274882866,90.0,303.3080760742062,2.0
sample.Walls,false,1.9184086381089915,51.53025142926351,70.45387859193212,601.2686817111105,90.0,313.3835212071732,8.0
sample.Walls,false,2.2024090222120947,51.53025142926351,97.026638600315,502.0057621906443,90.0,319.06474954278747,8.0
sample.Walls,false,1.3494260433058527,51.53025142926351,108.16735933987793,446.653900882341,90.0,343.5480346608669,8.0
sample.Walls,true,1.2456866340277613,51.53025142926351,116.042496490757,453.9642323921079,90.0,16.463106461650803,8.0
sample.Walls,false,1.7261645372492629,49.53025142926351,133.95597208403197,511.12540823214096,90.0,29.437062990965437,8.0
sample.Walls,false,1.8997833656486116,49.53025142926351,124.74687752318468,618.5213452526002,90.0,47.82271736521466,8.0
sample.Walls,true,1.1057422613393488,44.05613162509694,98.32917893094789,725.0734260186753,90.0,76.58835105799257,8.0
sample.Walls,true,1.025141972179717,42.05613162509694,113.48628778840279,750.2147035646725,180.0,70.39393018976057,3.0
sample.Walls,false,2.2274367452562958,42.05613162509694,95.93150307588115,733.8901039928055,180.0,74.22190017513431,8.0
sample.Walls,false,2.9249483891944594,37.421678057060845,122.49261156211193,694.8211563751055,180.0,119.9533339624032,8.0
sample.Walls,false,1.4038944980052337,33.27082622398254,89.07473691680757,660.435604177659,180.0,98.02931197065054,8.0
sample.Walls,false,2.321524995719277,39.27082622398254,91.97095834912949,648.7311572225607,180.0,89.5999660641619,8.0
sample.Walls,false,1.402172159791189,37.27082622398254,125.25563642827267,696.7021076762213,180.0,117.95062952766362,0.0
sample.Walls,false,2.434266523256769,35.27082622398254,103.74074769085306,719.9070432801985,270.0,126.07057738661716,4.0
sample.Walls,false,2.57130288785301,35.27082622398254,100.93178456229397,659.7520001906379,270.0,158.88477753777553,8.0
sample.Fire,true,2.5972539668025902,100.0,111.3294752473619,406.1453740504247,254.9692707826839,286.8463382781737,0.0
sample.Fire,true,1.6469640540571728,98.0,95.8494220303772,399.29270745846884,254.9692707826839,278.9391089434827,0.0
sample.Fire,false,1.4275849015742532,100.0,83.20280984998233,398.82356428802177,254.9692707826839,262.8400186286154,0.0
sample.Fire,false,1.1840773731389935,77.53469187484143,72.58637573965429,411.63904802923685,4.969270782683782,248.22358451828734,0.0
sample.Fire,false,1.744177941238195,80.53469187484143,83.47877165326734,393.1246563073128,15.78759851129556,243.24765164839633,2.5
sample.Fire,true,2.973055905812389,80.53469187484143,98.2439114130387,377.4216208215629,15.78759851129556,230.18482361196365,0.0
sample.Fire,true,1.0618232431856647,80.53469187484143,115.86227622181448,406.6522879195588,15.78759851129556,246.12436424133614,0.0
sample.Fire,false,2.9311469452135306,79.53469187484143,124.84553391388592,460.50734718243126,15.78759851129556,257.86060079657614,0.0
sample.Fire,false,1.5214953476212085,55.325416980853106,96.59244024563843,497.66498608195997,319.884118434557,267.50110720676025,-6.0
sample.Fire,true,1.4586003420106253,55.325416980853106,88.2768987465855,480.2125771899275,319.884118434557,280.3190571745155,0.0
sample.Fire,false,2.7272678475207366,54.325416980853106,80.33349347993307,476.59025291615757,319.884118434557,282.77714926583275,0.0
sample.Fire,false,2.7057183026128335,56.325416980853106,85.87483855172567,482.3437984738577,319.884118434557,268.7041398294565,0.0
sample.Crazy,true,2.4369344700676354,82.80000000000001,98.41118533706681,167.27982883218343,316.7648290827121,275.6224449617119,8.0
sample.Crazy,true,1.7788293850740085,81.80000000000001,101.21040377435968,151.49156829589086,16.76482908271202,277.68379168479004,8.0
sample.Crazy,false,1.5754078021374005,76.12702368955595,178.0761546230694,83.92650379333203,38.764829082711984,338.7199375672667,8.0
sample.Crazy,true,1.6152325351875076,75.12702368955598,-149.1154356657187,45.202923859513575,324.51482908271197,311.5077962714069,2.0
sample.Crazy,true,1.9539314881785896,65.83562847843095,-93.57530427576607,116.39575222192602,252.76482908271186,294.9594592326851,8.0
sample.Crazy,false,2.2421126974410237,56.11203954935941,-125.696521396839,204.11210744509518,270.76482908271197,267.36894365454543,8.0
sample.Crazy,false,2.828271441107283,58.11203954935941,-82.19588778865472,337.9547501366437,334.7648290827121,320.93280723465887,8.0
sample.Crazy,false,2.039324524379848,45.11203954935941,-88.64436011130536,365.02540568291545,58.7648290827119,272.537268736932,-6.0
sample.Crazy,false,2.500134140173212,44.11203954935941,-83.11727419229108,329.59948915055895,136.76482908271188,301.13933058721426,8.0
sample.Crazy,false,1.4922275944482648,43.11203954935941,-87.64394579248578,239.96979803942241,72.76482908271178,345.0237949067565,8.0
sample.Crazy,false,1.6657617917141598,37.11203954935941,-89.7005075237216,241.9851308963623,20.76482908271178,340.58629123145613,8.0
sample.Crazy,false,2.843762315832774,34.11203954935941,-75.82589458673264,238.98176702009263,352.264829082712,291.72671939819685,-8.0
sample.Crazy,false,1.3040864915910668,34.11203954935941,-86.33458891784564,213.01121851048507,52.26482908271205,299.81772886281817,-8.0
sample.Crazy,false,2.3138265293948264,34.11203954935941,-78.92147064012954,287.10971545921126,104.26482908271211,303.168059896982,-8.0
sample.Crazy,false,1.6074126867264724,33.11203954935941,-112.9322319020699,394.36762486071166,169.76482908271203,320.9710729637075,0.0
sample.Crazy,false,1.6416900491664677,33.11203954935941,-120.7204678415914,463.021228199703,218.764829082712,271.5107870845262,8.0
sample.Crazy,false,1.8243368181358037,32.11203954935941,-127.30307593497423,491.6933172825593,158.7648290827119,262.38781584658506,8.0
sample.Fire,false,1.522153904389245,28.352208108383543,-96.6945350143393,455.17495229514276,267.11514698509257,264.3383236357021,0.0
sample.Fire,false,2.996473256508245,28.352208108383543,-118.7938781064007,498.7933394339949,267.11514698509257,259.2165097338129,0.0
sample.Fire,false,2.5024442061472936,27.352208108383543,-96.96926852327593,523.5654619113534,267.11514698509257,237.19760651385138,0.0
sample.Fire,false,2.319227676436454,26.352208108383543,-88.44634564499584,518.8876225299872,267.11514698509257,262.8073323243836,0.0
sample.Walls,false,2.633909643695591,135.4,155.7791497018453,99.97331987928807,180.0,157.3927501204357,8.0
sample.Walls,true,1.7939392971197323,133.4,111.35515239626223,152.6526290239711,180.0,170.00951286442103,8.0
sample.Walls,true,2.8183586140436554,131.4,81.16976317444478,221.86605057995138,180.0,133.4601839411766,8.0
sample.Walls,false,2.9240393163649685,120.63636421728161,98.79072910092022,289.89395666730667,209.99999999999997,121.21138031593033,0.0
sample.Walls,false,2.960435243122173,111.72621253301968,100.25458782806041,274.3980504768037,270.0,174.06019018168135,8.0
sample.Walls,false,2.4662499018393556,109.72621253301968,112.73378910481262,291.95284773173563,270.0,201.3275090445569,8.0
sample.Walls,false,2.0485574139222407,109.72621253301968,108.15190898765303,297.48553745087867,270.0,215.77812927499025,8.0
sample.Walls,true,2.1136802324091906,115.72621253301968,95.51453615985584,312.53766144865045,270.0,215.21538495778924,8.0
sample.Walls,false,2.3177450130851613,113.72621253301968,134.06610339350556,327.75853255354014,270.0,227.31631355356103,8.0
sample.Walls,false,2.6702015173032496,113.72621253301968,116.64710861259466,436.8755595636018,270.0,257.87200993366076,8.0
sample.Walls,false,1.704983385922336,107.04413113856454,109.59099386882656,583.3591068539185,290.0,249.71854917098258,0.0
sample.Walls,true,2.163550709954076,107.04413113856454,102.92477275451265,611.6717894078829,0.0,282.8267669863586,7.0
sample.Walls,false,2.2303284298709016,107.04413113856454,116.21500389951134,571.6904902410937,0.0,294.6159993425067,8.0
sample.Walls,false,2.6223017541054263,107.04413113856454,105.230602115008,519.3662284574654,0.0,275.02825167429876,8.0
sample.Walls,false,2.9247643223932354,105.04413113856454,89.5712607623253,502.7680548760427,0.0,281.5214615823944,8.0
sample.Walls,false,2.501288719883542,92.06282687884008,104.47633744253994,519.0910930695803,0.0,311.67140612166105,8.0
sample.Crazy,false,1.9419207838400725,10.912039549359406,106.30492385568783,149.18604635245356,348.76482908271197,313.3427797438289,8.0
sample.Crazy,false,2.6347452252536065,10.912039549359406,140.88962852592448,317.04709700097504,356.76482908271214,352.01066478494545,8.0
sample.Crazy,false,2.4798422514717675,7.912039549359406,122.55718004843578,444.8307759057332,87.76482908271217,341.98506578425565,-8.0
sample.Crazy,false,1.3237704788024833,6.712039549359407,109.39202123861507,454.7321962927708,161.5148290827121,6.710927906804349,8.0
sample.Crazy,true,1.5550631450874648,5.712039549359407,100.75354059007081,371.1198334736105,213.51482908271217,3.4175753855135014,8.0
sample.Crazy,false,1.5864105806525055,5.712039549359407,84.53287961220272,288.36572789300305,198.7648290827121,350.66079762320715,8.0
sample.Walls,true,2.4886191489539993,88.8628268788401,98.95549968556315,353.2619291991751,180.0,314.8711492644822,8.0
sample.Walls,true,1.2807026997833455,88.8628268788401,66.32014963312061,297.3198049675334,180.0,285.2578665342931,8.0
sample.Walls,true,1.3718370516092164,75.9311119851161,55.03291844900142,324.61481611246893,180.0,237.37560190936634,8.0
sample.Crazy,false,1.7952032546837509,36.400000000000006,95.8538050726798,664.2606035978016,61.091933515437816,88.41319116644041,8.0
sample.Crazy,false,1.4782804665644904,29.900000000000006,79.37529363450098,697.4871587081258,327.5919335154378,72.57070291392277,2.0
sample.Crazy,false,1.3049370949518344,21.900000000000006,71.6259629277629,707.0323163707972,8.591933515438043,69.42618451252231,8.0
sample.Crazy,false,2.841829303814226,11.300000000000006,80.4605179737729,710.2349234252873,111.59193351543809,79.3603106988067,-8.0
sample.Crazy,false,1.2463881938420536,11.300000000000006,78.16335364135354,691.331752622357,204.59193351543803,68.82920101332759,5.0
sample.Crazy,false,2.278688219796006,10.300000000000006,91.63324206967349,599.8284693627708,227.09193351543803,23.533376161834326,8.0
sample.Crazy,true,1.5147250199445759,10.300000000000006,90.07165696466262,509.2064876843453,179.09193351543797,70.08959435352705,8.0
sample.Crazy,false,1.9099771209445697,10.300000000000006,99.80389360336746,534.6730527128166,119.09193351543787,104.15264366986653,8.0
sample.Crazy,false,2.085492236720051,10.300000000000006,102.40431133229373,633.4573394996959,63.091933515437795,58.41711171925825,8.0
sample.Crazy,false,2.9820816029999673,7.300000000000006,85.97659858506113,706.4068444107039,113.59193351543796,51.7290617663747,-5.0
sample.Crazy,false,1.5573347462097173,0.21164988033255128,84.67233186598936,721.6319584386165,182.09193351543803,55.051712920120295,-8.0
sample.Crazy,false,2.1622908409292205,0.21164988033255128,84.27409106164035,812.541007215672,236.59193351543803,61.996116763739174,-4.0
sample.Crazy,false,2.006732754821254,0.0,82.4817814709632,798.6681835885452,236.59193351543803,61.559182887413925,0.0
sample.Crazy,false,1.3066504549677977,0.0,75.98343630240164,801.7171829964693,236.59193351543803,58.07446693140826,0.0
sample.Crazy,false,1.5173948136335396,0.0,76.50073641360095,786.7936476921046,236.59193351543803,62.624467984960205,0.0
sample.Walls,false,2.0077215510181086,154.8,56.773626745694756,575.253211658234,90.0,47.028906852971886,8.0
sample.Walls,false,1.6694727474912547,154.8,90.51289892404301,657.2302657581702,90.0,55.21710720711151,8.0
sample.Walls,false,2.0820767123317214,154.8,92.30919337490057,729.0472471796239,90.0,80.04064993853376,8.0
sample.Walls,false,2.6571587577174296,154.8,86.77518002874628,814.8152733524689,90.0,57.52200803395489,8.0
sample.Walls,false,2.5466037734690814,152.8,72.27569138225893,819.678252439062,180.0,66.95521606802066,3.0
sample.Walls,false,1.1176704901565213,152.8,75.25075051391434,767.0445906518377,180.0,73.72749916103409,8.0
sample.Walls,true,2.4868746062524862,152.8,106.91200647932226,725.8257495375985,180.0,102.22448107707528,8.0
sample.Walls,true,2.883655339362785,152.8,101.09112212768395,683.3761627120324,180.0,97.48311912298888,8.0
sample.Walls,false,1.704362751015955,156.8,103.37355118174443,719.5770031759464,180.0,113.2021965482947,8.0
sample.Walls,false,1.560279718376738,156.8,112.27362003652144,789.1714070374874,199.99999999999997,113.55067146564816,0.0
sample.Walls,false,1.023422463935744,141.8787523624851,99.84444964099205,782.962968607258,270.0,127.05238303916968,7.0
sample.Walls,false,1.8124869526500267,126.5768203263084,99.75680128666993,699.4926891240325,270.0,136.6297407909271,8.0
sample.Walls,false,2.629637783794176,126.5768203263084,94.07666826910585,617.2798494246555,270.0,150.8926015729624,8.0
sample.Walls,false,1.740664372703166,126.5768203263084,95.96063129656773,536.7327703912986,270.0,151.44439479961795,8.0
sample.Walls,false,2.5497482935365667,126.5768203263084,108.76788227082896,488.39107171016667,270.0,172.85289584914025,8.0
sample.Walls,false,1.2309262092094353,124.5768203263084,114.4379304967821,503.9796215679482,270.0,200.34748512606083,8.0
sample.Walls,false,2.4653203400158694,124.5768203263084,115.21344227147036,575.3453745847744,270.0,232.9786403963265,8.0
sample.Walls,false,1.7582191282621378,122.5768203263084,100.17768198505162,630.761036171793,349.9999999999999,223.77257922743607,0.0
sample.Walls,false,2.4660961918882593,122.5768203263084,115.2666107076022,620.8152239198075,0.0,260.08629604293975,8.0
sample.Walls,false,1.4316911132092494,122.5768203263084,100.84392325358675,614.205685134663,0.0,271.13685188125083,8.0
sample.Fire,true,1.1797513300455942,100.0,68.78961027485848,185.06897465703977,122.00551406769301,314.52436860302277,0.0
sample.Fire,false,2.318453314369547,94.92149201972643,62.45936103750208,227.57789957373555,102.00551406769301,287.9640553177298,0.0
sample.Fire,false,1.3086977759793654,94.92149201972643,59.25661643427236,251.69959236776737,46.86869727631494,297.02329609133255,6.5
sample.Fire,true,2.719550271227921,94.92149201972643,68.17681390667627,288.8598439532899,46.86869727631494,250.9349505975358,0.0
sample.Fire,true,1.4953677446882077,94.92149201972643,82.92256155816384,283.7734257432918,46.86869727631494,258.86884919875195,0.0
sample.Fire,false,1.254293377112793,80.6041903923589,101.86742720483933,288.82457372562726,346.868697276315,279.7175572726123,0.0
sample.Fire,false,2.153509963204259,69.63198392422966,94.7579346293285,261.14689531638095,342.42303364047194,282.3377302659392,-0.5
sample.Fire,true,1.4309612088632784,69.63198392422966,89.08049249326554,269.89452185555575,342.42303364047194,316.9297727107029,0.0
sample.Fire,false,2.667743820529796,68.63198392422966,84.9238335788364,266.79107605429266,342.42303364047194,315.16761188227173,0.0
sample.Fire,false,1.0133214136741862,62.04621667104999,87.00033868021633,267.4874825325073,45.65686324932919,329.0570167514177,6.0
sample.Fire,true,1.0185308935260204,64.04621667104999,79.11349948607236,287.8712338867539,45.65686324932919,298.9338189610845,0.0
sample.Fire,false,1.721900004132946,60.04621667104999,92.82339421427048,299.99698266145,332.09193351543746,279.03094399253854,0.0
sample.Fire,true,1.577799174242443,55.935031309893866,85.86866303435644,288.62642857779855,332.09193351543746,248.07621281262445,0.0
sample.Fire,false,1.7376692126299114,57.935031309893866,83.58611004471807,306.3282813248343,332.09193351543746,234.4390438536617,0.0
sample.Fire,false,2.807313953548892,52.468236264439206,103.11112964965568,331.6879012230464,339.66294486911613,277.17990780873157,6.5
sample.Fire,true,2.4535557867820517,51.468236264439206,123.16977445617377,385.11140179477286,339.66294486911613,278.7073729119322,0.0
sample.Fire,false,2.1130609620184275,50.468236264439206,107.50139369830174,434.5447404858448,339.66294486911613,293.2889921540603,0.0
sample.Fire,false,1.4714263141025221,36.746901543746894,70.38084134328545,445.31733129852245,349.6629448691162,299.1272273552287,0.0
sample.Fire,false,2.388567107696815,39.746901543746894,97.37897654930126,453.1597577268165,7.699748502146838,262.91654421279287,-2.5
sample.Fire,true,1.4079232946759832,39.746901543746894,103.60324345460131,447.23055248077225,7.699748502146838,286.79881416128995,0.0
sample.Fire,false,1.7738026684780375,39.746901543746894,109.67791320248568,445.80373185225903,7.699748502146838,283.0306281789207,0.0
sample.Fire,false,2.8327525151123893,39.746901543746894,72.14661966964337,451.01389535220244,7.699748502146838,293.1738694476854,0.0
sample.Fire,false,1.9482947999780358,33.299361775691,75.05971420751598,461.4438358881699,17.72895257734556,290.9671738298293,0.0
sample.Fire,true,1.4866630912548153,33.299361775691,81.95970711223686,458.08539728267465,17.72895257734556,302.25014952826706,0.0
sample.Fire,false,2.442090693986607,32.299361775691,84.55089863095307,461.0232331070032,17.72895257734556,295.089658116138,0.0
sample.Fire,false,1.6019306488075002,24.379383228162105,94.73152525779628,468.0266765446687,17.72895257734556,281.8480100530649,0.0
sample.Fire,false,1.945071255420696,14.379383228162105,95.21709098539688,488.9619337991186,31.75537762876466,269.8280076145043,-0.5
sample.Fire,true,2.8523453757750517,13.379383228162105,104.70165825395176,502.54395547842967,31.75537762876466,291.6010690599428,0.0
sample.Fire,false,1.6214557139007002,12.379383228162105,84.22738278439759,499.18060802870076,31.75537762876466,285.36976006811915,0.0
sample.Fire,false,1.6593453183952298,1.379383228162105,81.87300694908859,499.48273189818536,111.75537762876466,288.0711318811733,0.0
sample.Crazy,false,2.712184393000433,41.400000000000006,96.47044518804742,211.7194924149483,305.091933515438,327.79909479108267,8.0
sample.Crazy,false,1.5899407909899854,41.400000000000006,90.7374514496803,333.285799186261,9.09193351543786,350.49214921189844,8.0
sample.Crazy,false,1.0772384099098828,41.400000000000006,100.30605546746048,423.8983986024156,31.091933515437827,23.409885680835384,8.0
sample.Crazy,false,2.948656052906118,41.400000000000006,81.9646205342919,524.6061447140339,339.09193351543786,2.6520528261107694,8.0
sample.Crazy,false,2.1023263143010023,37.400000000000006,105.96879397391533,552.4660888423983,248.09193351543777,56.74221745200614,-8.0
sample.Crazy,false,2.3021213391332163,33.400000000000006,99.51653946505398,525.4634036632474,290.841933515438,31.61156099907804,8.0
sample.Crazy,false,1.0833005138378218,36.400000000000006,106.53267243819222,493.9820717942247,17.84193351543797,69.12100530638759,-8.0
sample.Crazy,false,2.0476170913039433,36.400000000000006,102.73289664957035,436.835035943431,82.09193351543793,78.9939751460879,1.0
sample.Crazy,false,1.0377574808456496,36.400000000000006,106.6302663539472,532.008491645642,113.09193351543789,104.40285601006323,8.0
sample.Walls,false,2.42695523461553,100.0,-131.91527218034508,201.62384366279232,270.0,325.83745351859443,8.0
sample.Walls,true,2.6352709626975157,96.0,-147.34178672438213,304.3565641947138,270.0,314.66460898425106,0.0
sample.Crazy,true,2.347893445385746,88.1883742238149,-162.3223074528742,151.82214688292626,155.7708903201185,268.01190308868195,8.0
sample.Crazy,false,2.280092354766022,75.10101355150043,172.82053778699236,107.52608127539162,103.77089032011858,201.63690792736148,8.0
sample.Crazy,false,1.221999642273018,74.10101355150043,79.03020112263793,93.8115731931627,103.77089032011858,135.54437386278673,8.0
sample.Crazy,true,1.8048962301444553,79.10101355150043,50.54166373841894,230.19389295918765,103.77089032011858,122.60155793518435,8.0
